,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,quarter_sold,year_sold
174,3996900125,230000.0,3,1.0,1060,10228,1.0,0.0,0.0,3,7,1060,0.0,1948,0.0,98155,47.7481,-122.3,1570,10228,4,2014
175,7796450200,256883.0,3,2.5,1690,5025,2.0,0.0,0.0,3,8,1690,0.0,2003,0.0,98023,47.2779,-122.34700000000001,2550,5001,2,2014
176,7549802535,423000.0,4,2.0,1970,6480,1.5,0.0,0.0,5,7,1130,840.0,1920,0.0,98108,47.5511,-122.31200000000001,1500,6480,4,2014
177,2824079053,440000.0,3,2.5,1910,66211,2.0,0.0,0.0,3,7,1910,0.0,1997,0.0,98024,47.5385,-121.911,2330,67268,1,2015
178,1222069094,385000.0,3,1.75,1350,155073,1.0,0.0,0.0,4,7,1350,0.0,1969,0.0,98038,47.4058,-121.994,1560,50965,4,2014
179,2222059065,297000.0,3,2.5,1940,14952,2.0,0.0,0.0,3,8,1940,0.0,1994,0.0,98042,47.3777,-122.165,2030,10450,4,2014
180,7551300060,470000.0,3,1.0,1010,5000,1.0,0.0,0.0,3,7,1010,0.0,1952,0.0,98107,47.675,-122.39399999999999,1680,5000,3,2014
181,100600550,226500.0,3,1.5,1300,7370,1.0,0.0,0.0,4,7,900,400.0,1976,0.0,98023,47.3025,-122.37,1430,7500,3,2014
182,3211100860,274250.0,3,1.0,910,8450,1.0,0.0,0.0,4,6,910,0.0,1962,0.0,98059,47.4787,-122.15799999999999,1400,8040,1,2015
183,3456000310,840000.0,4,1.75,2480,11010,1.0,0.0,0.0,4,9,1630,850.0,1966,0.0,98040,47.5378,-122.219,2770,10744,3,2014
184,9526600140,677900.0,3,2.5,2440,4587,2.0,0.0,0.0,3,8,2440,0.0,2010,0.0,98052,47.7073,-122.11399999999999,2750,4587,3,2014
185,7465900060,425000.0,3,1.0,1010,5864,1.0,0.0,0.0,3,7,1010,0.0,1915,0.0,98116,47.5733,-122.381,1290,5000,1,2015
186,1222000055,180250.0,2,0.75,900,9600,1.0,0.0,0.0,3,6,900,0.0,1941,0.0,98166,47.4604,-122.339,1250,14280,4,2014
187,6300000550,464000.0,6,3.0,2300,3404,2.0,0.0,0.0,3,7,1600,700.0,1920,1994.0,98133,47.7067,-122.34299999999999,1560,1312,3,2014
188,1025049114,625504.0,3,2.25,1270,1566,2.0,0.0,0.0,3,8,1060,210.0,2014,0.0,98105,47.6647,-122.28399999999999,1160,1327,3,2014
189,8677300550,592500.0,4,2.5,2240,12032,1.0,0.0,0.0,3,9,2240,0.0,1983,0.0,98074,47.6143,-122.01700000000001,2520,12368,2,2014
190,4014400292,465000.0,3,2.5,2714,17936,2.0,0.0,0.0,3,9,2714,0.0,2005,0.0,98001,47.3185,-122.275,2590,18386,1,2015
191,1102000196,477000.0,4,2.75,1720,6270,2.0,0.0,0.0,3,8,1720,0.0,1978,0.0,98118,47.5458,-122.26799999999999,2130,8700,2,2014
192,257000138,280000.0,2,1.0,850,16400,1.0,0.0,0.0,3,6,850,0.0,1923,0.0,98168,47.4889,-122.29899999999999,1100,14459,1,2015
193,1909600046,445838.0,3,2.5,2250,5692,2.0,0.0,0.0,3,8,2250,0.0,2000,0.0,98146,47.5133,-122.37899999999999,1320,5390,3,2014
194,1250202145,1070000.0,2,2.25,3900,14864,1.0,0.0,3.0,3,8,1950,1950.0,1947,0.0,98144,47.5884,-122.291,2580,5184,3,2014
195,7611200125,467000.0,2,1.5,1320,10800,1.0,0.0,0.0,4,8,1320,0.0,1947,0.0,98177,47.7145,-122.367,2120,12040,4,2014
196,5611500140,686000.0,4,2.5,2760,6440,2.0,0.0,0.0,3,10,2760,0.0,1999,0.0,98075,47.5836,-122.02600000000001,3070,8127,3,2014
197,7138000260,279950.0,3,2.0,1750,9750,1.0,0.0,0.0,3,7,1350,400.0,1961,0.0,98198,47.398,-122.29899999999999,1900,10125,2,2014
198,626059335,527000.0,4,2.25,2330,19436,2.0,0.0,0.0,3,8,2330,0.0,1987,0.0,98011,47.7663,-122.215,1910,10055,3,2014
199,1922059282,325000.0,3,2.25,2220,16020,1.0,0.0,0.0,4,8,1780,440.0,1966,0.0,98030,47.3758,-122.21700000000001,2080,9583,3,2014
200,705700390,328000.0,3,2.25,2020,8379,2.0,0.0,0.0,3,7,2020,0.0,1994,0.0,98038,47.3828,-122.023,2020,8031,3,2014
201,7454001200,390000.0,3,2.25,1250,7500,1.0,0.0,0.0,5,7,1250,0.0,1942,0.0,98146,47.5123,-122.37299999999999,1280,7392,2,2014
202,722059070,235000.0,3,1.0,1430,15246,1.0,0.0,0.0,4,7,980,450.0,1961,0.0,98031,47.4075,-122.214,1960,13068,1,2015
203,7202340400,516500.0,3,2.5,1480,4729,2.0,0.0,0.0,3,7,1480,0.0,2004,0.0,98053,47.6794,-122.03399999999999,2250,4729,1,2015
204,8096000060,655000.0,2,1.75,1450,15798,2.0,1.0,4.0,3,7,1230,220.0,1915,1978.0,98166,47.4497,-122.375,2030,13193,2,2015
205,2424000060,500000.0,4,2.75,2280,15347,1.0,0.0,0.0,5,7,2280,0.0,1960,0.0,98059,47.5218,-122.164,2280,15347,2,2014
206,9264902050,315000.0,6,2.75,2940,7350,1.0,0.0,0.0,3,8,1780,1160.0,1978,0.0,98023,47.3103,-122.339,2120,8236,4,2014
207,943100260,213000.0,2,1.0,1000,10200,1.0,0.0,0.0,3,6,1000,0.0,1961,0.0,98024,47.5687,-121.899,1150,13702,4,2014
208,3677400445,475000.0,3,1.5,2480,5280,1.5,0.0,0.0,5,7,1620,860.0,1947,0.0,98108,47.5575,-122.303,2090,4800,3,2014
209,1762600320,1030000.0,5,4.0,3760,28040,2.0,0.0,0.0,3,10,3760,0.0,1983,0.0,98033,47.6489,-122.18299999999999,3430,35096,2,2014
210,4058000060,416000.0,3,2.0,2220,94300,1.0,0.0,0.0,5,7,1640,580.0,1976,0.0,98010,47.3459,-121.95,2070,80100,2,2015
211,7228500560,410000.0,4,1.0,1970,4740,1.5,0.0,0.0,3,7,1670,300.0,1904,2005.0,98122,47.6136,-122.303,1510,4740,1,2015
212,326069104,800000.0,3,3.5,3830,221284,2.0,0.0,0.0,3,10,3530,300.0,1993,0.0,98077,47.7641,-122.023,2920,148539,3,2014
213,5152100060,472000.0,6,2.5,4410,14034,1.0,0.0,2.0,4,9,2350,2060.0,1965,0.0,98003,47.3376,-122.324,2600,13988,2,2014
214,3584000310,225000.0,3,1.75,1430,8505,1.0,0.0,0.0,4,7,1430,0.0,1968,0.0,98003,47.3173,-122.319,1190,8640,4,2014
215,8150100045,210000.0,2,1.0,830,6000,1.0,0.0,0.0,3,6,830,0.0,1940,0.0,98126,47.5308,-122.376,830,4960,4,2014
216,1868901275,455000.0,2,1.0,1430,5000,1.5,0.0,0.0,2,7,1430,0.0,1925,0.0,98115,47.6727,-122.29899999999999,1450,3750,1,2015
217,6131600075,225000.0,3,1.0,1300,8316,1.0,0.0,0.0,4,6,1300,0.0,1954,0.0,98002,47.3221,-122.21600000000001,1260,8316,2,2015
218,9468200125,480000.0,2,1.0,1030,3060,1.0,0.0,2.0,4,7,790,240.0,1918,0.0,98103,47.6779,-122.353,1390,3060,3,2014
219,8029510030,363000.0,3,2.5,2740,11872,2.0,0.0,0.0,3,9,2740,0.0,1990,0.0,98023,47.3076,-122.395,2570,10377,1,2015
220,2025069065,2400000.0,4,2.5,3650,8354,1.0,1.0,4.0,3,9,1830,1820.0,2000,0.0,98074,47.6338,-122.072,3120,18841,3,2014
221,7899800890,181000.0,2,1.5,720,5120,1.0,0.0,0.0,3,6,720,0.0,1954,0.0,98106,47.5218,-122.35700000000001,1150,2566,1,2015
222,3021059276,250000.0,4,2.0,2010,7312,1.0,0.0,0.0,4,7,2010,0.0,1976,0.0,98002,47.2785,-122.213,2010,7650,1,2015
223,3797001895,481000.0,3,1.75,1560,3000,1.0,0.0,0.0,4,6,770,790.0,1918,0.0,98103,47.6846,-122.345,1390,3000,2,2015
224,3832710960,260000.0,3,2.0,1810,7209,1.0,0.0,0.0,4,7,1240,570.0,1978,0.0,98032,47.3656,-122.27799999999999,1750,7209,3,2014
225,1310430400,455000.0,4,2.5,3360,7685,2.0,0.0,0.0,3,9,3360,0.0,2001,0.0,98058,47.4369,-122.111,3060,6567,2,2014
226,1422300030,415000.0,3,2.25,1510,36224,2.0,0.0,0.0,3,8,1510,0.0,1991,0.0,98045,47.4616,-121.711,1730,36224,2,2015
227,1105000588,349500.0,3,1.0,1400,3538,1.0,0.0,0.0,3,7,800,600.0,1953,0.0,98118,47.5405,-122.27,1620,6331,2,2015
228,3830630060,245000.0,3,2.5,1730,7442,2.0,0.0,0.0,3,7,1730,0.0,1987,0.0,98030,47.3507,-122.178,1630,6458,3,2014
229,5101404898,592500.0,2,2.0,1420,9191,1.5,0.0,2.0,5,7,1420,0.0,1928,0.0,98115,47.6979,-122.32,1420,6816,2,2014
230,7972601890,385000.0,4,1.75,2360,7620,1.0,0.0,0.0,4,7,1180,1180.0,1955,0.0,98106,47.5278,-122.345,1910,7620,4,2014
231,5127001620,315000.0,3,1.75,1580,11455,1.0,0.0,0.0,4,7,1200,380.0,1974,0.0,98059,47.4756,-122.147,1550,10650,1,2015
232,9407100800,255000.0,3,1.0,1230,10170,1.0,0.0,0.0,3,7,1230,0.0,1979,0.0,98045,47.4437,-121.772,1380,10098,4,2014
233,8722101360,780000.0,3,1.0,1660,4400,1.5,0.0,0.0,3,8,1460,200.0,1911,0.0,98112,47.6362,-122.302,1660,4400,4,2014
234,8644000060,237000.0,3,1.75,1270,8470,1.0,0.0,0.0,4,7,1270,0.0,1960,0.0,98198,47.4207,-122.29,1600,8470,4,2014
235,3325069129,525000.0,3,2.25,2100,40510,2.0,0.0,0.0,3,10,1320,780.0,1979,0.0,98074,47.6154,-122.04700000000001,2380,33450,4,2014
236,1400300055,425000.0,2,1.0,770,5040,1.0,0.0,0.0,3,5,770,0.0,1930,0.0,98144,47.5964,-122.29899999999999,1330,2580,2,2015
237,2123039032,369900.0,1,0.75,760,10079,1.0,1.0,4.0,5,5,760,0.0,1936,0.0,98070,47.4683,-122.43799999999999,1230,14267,4,2014
238,8078560140,290000.0,4,2.5,1700,7280,2.0,0.0,0.0,4,7,1700,0.0,1988,0.0,98031,47.4045,-122.171,1950,7475,2,2014
239,3438500192,285000.0,3,1.0,1120,10701,1.0,0.0,0.0,3,7,1120,0.0,1954,0.0,98106,47.5544,-122.35799999999999,1130,6350,3,2014
240,7974200510,415000.0,2,1.0,1070,4500,1.0,0.0,0.0,3,7,1070,0.0,1937,0.0,98115,47.6802,-122.29,1320,4465,3,2014
241,2557000400,272500.0,3,2.5,2070,9900,1.0,0.0,0.0,3,8,1420,650.0,1979,0.0,98023,47.2988,-122.37100000000001,2070,8250,2,2015
242,7960900060,2900000.0,4,3.25,5050,20100,1.5,0.0,2.0,3,11,4750,300.0,1982,0.0,98004,47.6312,-122.223,3890,20060,2,2015
243,4054500390,1370000.0,4,4.75,5310,57346,2.0,0.0,0.0,4,11,5310,0.0,1989,0.0,98077,47.7285,-122.042,4180,47443,4,2014
244,1745100140,210000.0,3,1.0,1700,11390,1.0,0.0,0.0,4,7,1700,0.0,1967,0.0,98003,47.3271,-122.323,1350,8164,4,2014
245,4235400186,331000.0,3,1.75,1080,1306,1.0,0.0,0.0,3,7,580,500.0,1954,2003.0,98199,47.6601,-122.4,1440,2225,4,2014
246,4215100060,365000.0,3,2.5,2653,4510,2.0,0.0,0.0,3,8,2653,0.0,2006,0.0,98031,47.4145,-122.166,2653,4927,1,2015
247,9189700045,450000.0,3,2.0,2290,16258,1.0,0.0,0.0,5,8,2290,0.0,1960,0.0,98058,47.4672,-122.165,1660,10530,1,2015
248,1126049053,770000.0,4,2.75,3820,26300,2.0,0.0,0.0,3,9,2850,970.0,2014,0.0,98028,47.7618,-122.26100000000001,1860,12136,4,2014
249,2022069200,455000.0,4,2.5,2210,49375,1.0,0.0,0.0,3,8,2210,0.0,1997,0.0,98038,47.3828,-122.071,2670,49385,2,2015
250,9412900055,405000.0,3,1.75,2390,6000,1.0,0.0,0.0,3,6,1240,1150.0,1908,0.0,98118,47.5362,-122.26799999999999,2020,6000,2,2015
251,1722059235,304900.0,4,1.75,2600,11325,1.0,0.0,0.0,4,7,1610,990.0,1969,0.0,98031,47.3954,-122.206,1720,11088,3,2014
252,6874200960,170000.0,2,1.0,860,5265,1.0,0.0,0.0,3,6,860,0.0,1931,0.0,98178,47.5048,-122.272,1650,8775,1,2015
253,7424700045,2050000.0,5,3.0,3830,8480,2.0,0.0,1.0,5,9,2630,1200.0,1905,1994.0,98122,47.6166,-122.287,3050,7556,2,2015
254,7202360350,780000.0,4,2.5,3500,7048,2.0,0.0,0.0,3,9,3500,0.0,2005,0.0,98053,47.6811,-122.025,3920,7864,2,2014
255,5634500392,330000.0,3,3.0,2420,13959,1.0,0.0,0.0,4,8,1740,680.0,1988,0.0,98028,47.7486,-122.23,2570,13300,2,2015
256,1509500060,370000.0,4,2.5,2720,8666,2.0,0.0,0.0,3,9,2720,0.0,1992,0.0,98030,47.3846,-122.169,2410,8100,3,2014
257,7214810350,467000.0,5,2.25,2500,13500,1.0,0.0,0.0,3,7,1850,650.0,1979,0.0,98072,47.7564,-122.14399999999999,2300,9750,4,2014
258,9552700140,675000.0,5,2.25,2900,10300,1.0,0.0,0.0,3,8,1450,1450.0,1985,0.0,98006,47.5461,-122.15100000000001,2310,10300,3,2014
259,2200500350,500000.0,2,1.0,1640,14100,1.0,0.0,0.0,4,7,1140,500.0,1954,0.0,98006,47.5712,-122.14299999999999,1520,13527,3,2014
260,6619910140,630000.0,4,1.75,2950,9025,1.0,0.0,2.0,4,8,1780,1170.0,1975,0.0,98034,47.7128,-122.223,2120,9600,1,2015
261,1115450240,360000.0,4,2.5,2160,9528,2.0,0.0,0.0,3,9,2160,0.0,1992,0.0,98001,47.3341,-122.255,2280,9937,4,2014
262,6073240060,580000.0,4,3.0,3280,11060,2.0,0.0,0.0,3,8,2270,1010.0,1986,0.0,98056,47.5399,-122.181,2320,11004,4,2014
263,9297300045,550000.0,3,2.0,1970,4166,2.0,0.0,3.0,5,8,1270,700.0,1929,0.0,98126,47.5717,-122.375,2390,4166,3,2014
264,9510920070,879000.0,4,2.5,3360,22111,2.0,0.0,0.0,3,10,3360,0.0,1994,0.0,98075,47.5951,-122.01700000000001,3150,11374,3,2014
265,600000152,404000.0,3,1.5,2030,8880,1.0,0.0,0.0,3,7,1330,700.0,1963,0.0,98108,47.5586,-122.311,2140,5592,2,2014
266,1840000030,267500.0,3,1.75,1590,11914,1.0,0.0,2.0,3,7,1090,500.0,1957,0.0,98188,47.4427,-122.274,1630,9052,2,2014
267,3225069065,3080000.0,4,5.0,4550,18641,1.0,1.0,4.0,3,10,2600,1950.0,2002,0.0,98074,47.6053,-122.07700000000001,4550,19508,2,2014
268,3260800030,335000.0,3,2.5,2440,7632,2.0,0.0,0.0,3,8,2440,0.0,1998,0.0,98003,47.3494,-122.301,2510,7903,3,2014
269,5104530560,208633.0,3,2.5,2040,3810,2.0,0.0,0.0,3,8,2040,0.0,2006,0.0,98038,47.3537,-122.0,2370,4590,2,2015
270,4330600350,315000.0,3,2.25,2200,8750,1.0,0.0,0.0,4,7,1120,1080.0,1964,0.0,98166,47.476000000000006,-122.337,1460,10139,1,2015
271,5016001535,725000.0,3,1.75,1920,3300,1.0,0.0,0.0,4,8,960,960.0,1913,0.0,98112,47.6239,-122.29799999999999,1740,4000,1,2015
272,7280300196,550000.0,4,2.75,1800,7750,1.0,0.0,0.0,4,8,1400,400.0,1965,0.0,98177,47.7776,-122.384,1800,8275,2,2015
273,8651520400,610750.0,4,2.25,2180,7297,2.0,0.0,0.0,3,8,2180,0.0,1984,0.0,98074,47.6459,-122.05799999999999,2250,9781,2,2014
274,7171200445,550700.0,2,1.0,1010,5000,1.5,0.0,0.0,4,6,1010,0.0,1908,0.0,98105,47.6692,-122.29700000000001,1460,5000,1,2015
275,3416600800,834000.0,4,2.5,2370,4000,1.5,0.0,2.0,5,8,1980,390.0,1928,0.0,98144,47.601000000000006,-122.294,2440,5750,1,2015
276,7994700030,201000.0,5,1.75,1660,78408,1.5,0.0,0.0,3,6,1660,0.0,1915,0.0,98065,47.528999999999996,-121.837,1660,78408,4,2014
277,1860600135,2380000.0,5,2.5,3650,9050,2.0,0.0,4.0,5,10,3370,280.0,1921,0.0,98119,47.6345,-122.367,2880,5400,2,2014
278,4139480200,1400000.0,4,3.25,4290,12103,1.0,0.0,3.0,3,11,2690,1600.0,1997,0.0,98006,47.5503,-122.102,3860,11244,4,2014
279,1328320800,305000.0,4,2.25,1950,7700,1.0,0.0,0.0,3,8,1350,600.0,1979,0.0,98058,47.4441,-122.125,2150,7350,4,2014
280,7771300125,487000.0,3,2.0,2590,14052,1.0,0.0,0.0,5,8,1720,870.0,1948,0.0,98133,47.7357,-122.333,1570,8162,2,2015
281,3422059208,390000.0,3,2.5,1930,64904,1.0,0.0,0.0,4,8,1930,0.0,1988,0.0,98042,47.346000000000004,-122.15700000000001,2350,57500,2,2015
282,9521101455,548000.0,2,1.0,1470,3864,1.0,0.0,0.0,4,7,1170,300.0,1916,0.0,98103,47.6638,-122.345,1570,3864,3,2014
283,4337000335,268750.0,4,1.0,800,8775,1.0,0.0,0.0,3,6,800,0.0,1943,0.0,98166,47.48,-122.336,1310,8775,4,2014
284,325059286,819900.0,5,2.75,3150,7119,2.0,0.0,0.0,3,9,3150,0.0,2013,0.0,98052,47.6759,-122.15100000000001,1560,8384,2,2014
285,2597650240,520000.0,3,2.25,2030,16200,2.0,0.0,0.0,3,8,2030,0.0,1984,0.0,98027,47.5162,-122.057,2660,17958,4,2014
286,3353400435,230000.0,3,2.0,1450,11204,1.0,0.0,0.0,3,7,1450,0.0,2003,0.0,98001,47.2639,-122.25200000000001,1520,9518,3,2014
287,7972000240,240000.0,3,1.75,1510,10248,1.0,0.0,0.0,3,7,1510,0.0,1969,0.0,98023,47.2929,-122.37100000000001,1510,9753,1,2015
288,7520000520,240500.0,2,1.0,1240,12092,1.0,0.0,0.0,3,6,960,280.0,1922,1984.0,98146,47.4957,-122.352,1820,7460,1,2015
289,3530210260,274975.0,3,2.5,3030,45004,2.0,0.0,0.0,3,9,3030,0.0,1987,0.0,98077,47.7721,-122.09299999999999,3080,35781,4,2014
290,1959700550,740000.0,4,2.0,2050,4400,1.5,0.0,0.0,4,9,2050,0.0,1922,0.0,98102,47.644,-122.319,2320,5500,3,2014
291,1665400045,186375.0,3,1.0,1000,7636,1.0,0.0,0.0,2,7,1000,0.0,1952,0.0,98166,47.472,-122.344,1150,7600,2,2015
292,9542850320,790000.0,3,2.25,2370,10289,1.0,0.0,0.0,4,9,1590,780.0,1977,0.0,98005,47.592,-122.166,2500,10004,3,2014
293,2946001550,279000.0,6,1.75,2240,11180,2.0,0.0,0.0,4,7,2240,0.0,1955,0.0,98198,47.42,-122.323,1590,7955,2,2015
294,8078490390,295000.0,3,2.0,1810,10530,1.0,0.0,2.0,3,8,1810,0.0,1991,0.0,98022,47.1913,-122.012,1910,10450,3,2014
295,9550201550,640000.0,2,1.0,1070,5000,1.0,0.0,0.0,3,7,1070,0.0,1924,0.0,98103,47.6666,-122.331,1710,5000,2,2015
296,191100045,940000.0,4,2.0,2490,9525,2.0,0.0,0.0,5,9,2490,0.0,1968,0.0,98040,47.5639,-122.21700000000001,2770,9525,3,2014
297,5009600070,260000.0,4,2.5,1960,5238,2.0,0.0,0.0,3,7,1960,0.0,2003,0.0,98038,47.3483,-122.052,1800,5894,4,2014
298,200350070,559900.0,3,2.75,2930,5569,1.0,0.0,0.0,3,9,1860,1070.0,2004,0.0,98072,47.7648,-122.164,2580,11045,2,2014
299,2877103726,791500.0,4,2.0,1510,3500,1.5,0.0,0.0,5,7,1510,0.0,1911,0.0,98103,47.6794,-122.35700000000001,1820,3750,3,2014
300,405100295,265000.0,3,1.75,1420,8250,1.0,0.0,0.0,3,7,1420,0.0,1954,0.0,98133,47.7535,-122.354,1740,8000,3,2014
301,4268200055,245000.0,3,1.75,1740,11547,1.0,0.0,0.0,3,7,1740,0.0,1954,0.0,98178,47.4945,-122.22,880,78408,2,2015
302,3126069068,485000.0,4,1.75,2560,43995,2.0,0.0,0.0,4,7,2560,0.0,1962,0.0,98052,47.6945,-122.09299999999999,2560,14764,2,2015
303,1115300070,684000.0,4,3.5,3040,8414,2.0,0.0,0.0,3,9,2420,620.0,2010,0.0,98059,47.5222,-122.15700000000001,3470,8066,4,2014
304,6414100671,425000.0,3,1.75,2500,6840,1.0,0.0,0.0,3,8,1300,1200.0,1957,0.0,98125,47.7222,-122.32,1580,8691,3,2014
305,7004200060,309600.0,4,1.75,1275,20000,1.0,0.0,0.0,4,6,1275,0.0,1991,0.0,98070,47.3796,-122.49,1660,20000,4,2014
306,7852110140,552250.0,4,2.5,2580,5823,2.0,0.0,0.0,3,8,2580,0.0,2002,0.0,98065,47.5374,-121.875,2380,5823,3,2014
307,3969300030,239900.0,4,1.0,1000,7134,1.0,0.0,0.0,3,6,1000,0.0,1943,0.0,98178,47.4897,-122.24,1020,7138,4,2014
308,4048400070,320000.0,2,1.0,1070,32633,1.0,0.0,0.0,4,6,1070,0.0,1930,0.0,98059,47.4716,-122.07799999999999,1360,32156,4,2014
309,808000070,206600.0,3,2.0,1390,13464,1.0,0.0,0.0,4,7,1390,0.0,1987,0.0,98030,47.3581,-122.17299999999999,1720,12080,4,2014
310,7374200030,387000.0,4,1.75,2500,7690,1.0,0.0,0.0,3,7,1250,1250.0,1973,0.0,98155,47.7713,-122.307,2040,8646,2,2015
311,2757000030,855000.0,4,2.75,2270,10460,2.0,0.0,0.0,3,9,2270,0.0,1965,0.0,98040,47.5603,-122.22200000000001,2610,10180,3,2014
312,616000140,315000.0,3,1.0,1900,14400,1.0,0.0,0.0,4,7,1300,600.0,1954,0.0,98166,47.4147,-122.337,1940,14400,1,2015
313,9262800171,252000.0,4,1.5,1550,19800,1.0,0.0,0.0,4,7,1050,500.0,1969,0.0,98001,47.3117,-122.27,1640,22654,1,2015
314,6607000126,375000.0,4,1.75,2200,7475,1.0,0.0,0.0,5,7,1100,1100.0,1955,0.0,98118,47.543,-122.28,1600,5766,2,2014
315,5416510830,300000.0,4,2.5,1910,4862,2.0,0.0,0.0,3,7,1910,0.0,2005,0.0,98038,47.3607,-122.03399999999999,2010,5091,3,2014
316,325059171,900000.0,3,1.0,1330,77972,1.0,0.0,0.0,3,7,1330,0.0,1928,1954.0,98033,47.6891,-122.15899999999999,1340,17689,2,2014
317,3211290370,463000.0,3,2.5,1640,29970,2.0,0.0,0.0,3,7,1640,0.0,1992,0.0,98053,47.6359,-121.97399999999999,1580,28399,2,2014
318,1072010350,380000.0,5,2.5,2760,11340,2.0,0.0,0.0,4,9,2760,0.0,1978,0.0,98059,47.4769,-122.141,2470,11340,3,2014
319,8856950070,329500.0,4,2.5,1820,7912,2.0,0.0,0.0,3,7,1820,0.0,1994,0.0,98038,47.3845,-122.029,1820,8168,4,2014
320,7855801090,795000.0,5,2.5,3040,9570,1.0,0.0,2.0,4,8,1640,1400.0,1966,0.0,98006,47.5651,-122.164,2920,8800,3,2014
321,723099065,465000.0,3,2.0,1840,40438,2.0,0.0,0.0,3,7,1840,0.0,1994,0.0,98045,47.4853,-121.709,1380,44049,1,2015
322,6116500075,673000.0,4,2.5,2990,10400,2.0,0.0,0.0,3,9,2990,0.0,2002,0.0,98166,47.4508,-122.359,2140,17449,1,2015
323,424069250,785000.0,4,2.75,2440,69415,1.0,0.0,0.0,4,8,1910,530.0,1989,0.0,98075,47.5944,-122.042,2770,24361,2,2015
324,3291800710,338000.0,4,3.0,2090,7500,1.0,0.0,0.0,3,7,1370,720.0,1986,0.0,98056,47.4888,-122.182,1810,7650,4,2014
325,6838700060,280000.0,3,2.25,1430,7222,2.0,0.0,0.0,3,7,1430,0.0,1993,0.0,98056,47.5112,-122.19,1430,7220,4,2014
326,2231500030,530000.0,4,2.25,2180,10754,1.0,0.0,0.0,5,7,1100,1080.0,1954,0.0,98133,47.7711,-122.34100000000001,1810,6929,1,2015
327,7683900200,380000.0,5,3.0,3450,9914,2.0,0.0,0.0,3,9,3450,0.0,2004,0.0,98023,47.2813,-122.345,2860,9721,4,2014
328,8155830060,297000.0,3,2.25,1450,7562,2.0,0.0,0.0,3,7,1450,0.0,1994,0.0,98056,47.5038,-122.189,1650,7625,3,2014
329,98020310,730000.0,4,2.5,3230,7331,2.0,0.0,0.0,3,10,3230,0.0,2004,0.0,98075,47.5823,-121.97,3480,7447,2,2014
330,9423400140,450000.0,3,1.75,1640,13500,1.0,0.0,0.0,3,7,1110,530.0,1940,0.0,98125,47.7164,-122.304,1770,12600,2,2014
331,1545804860,275000.0,3,3.0,1590,7750,1.0,0.0,0.0,3,7,1060,530.0,1997,0.0,98038,47.3624,-122.045,1680,7500,4,2014
332,7132300695,435000.0,3,1.5,1300,3348,1.5,0.0,0.0,3,7,1300,0.0,1904,2014.0,98144,47.592,-122.307,1590,2577,2,2015
333,1726059053,270000.0,2,1.5,1380,209959,1.0,0.0,0.0,1,6,1380,0.0,1954,0.0,98011,47.7461,-122.195,3130,19868,3,2014
334,624111000,950000.0,3,3.0,4040,14338,2.0,0.0,0.0,3,10,3030,1010.0,1986,0.0,98077,47.7268,-122.06,3360,14142,3,2014
335,808300310,389000.0,4,2.25,2130,5337,2.0,0.0,0.0,3,7,2130,0.0,2001,0.0,98019,47.7237,-121.959,2300,6930,1,2015
336,8563040160,560000.0,4,2.25,2550,7800,1.0,0.0,0.0,3,8,1580,970.0,1968,0.0,98052,47.6283,-122.095,2420,8050,1,2015
337,713500030,1350000.0,5,3.5,4800,14984,2.0,0.0,2.0,3,11,3480,0.0,1998,0.0,98006,47.5543,-122.148,4050,19009,3,2014
338,8651600160,799000.0,4,2.25,2510,11585,2.0,0.0,0.0,4,8,2510,0.0,1969,0.0,98040,47.5483,-122.226,2450,9691,4,2014
339,9517200030,365500.0,3,2.0,1410,9600,1.0,0.0,0.0,4,7,1410,0.0,1983,0.0,98072,47.7591,-122.146,1410,9600,2,2014
340,2460700700,252350.0,3,2.0,1650,7352,1.0,0.0,0.0,3,7,1160,490.0,1979,0.0,98058,47.4612,-122.169,1710,7350,2,2014
341,1223039290,403950.0,4,2.5,2120,13780,2.0,0.0,0.0,3,8,2120,0.0,1993,0.0,98146,47.4987,-122.365,1880,12000,3,2014
342,2890100060,385000.0,4,1.5,2040,10726,1.0,0.0,0.0,3,7,1380,660.0,1954,0.0,98177,47.772,-122.35799999999999,1610,10020,3,2014
343,7972600860,345000.0,4,1.0,1550,7620,1.5,0.0,0.0,3,7,1550,0.0,1957,0.0,98106,47.5287,-122.35,1450,7620,4,2014
344,8857320070,490000.0,3,2.75,1980,3128,2.0,0.0,0.0,4,9,1980,0.0,1979,0.0,98008,47.6109,-122.11399999999999,1950,2856,3,2014
345,4047200695,330000.0,3,2.5,1600,26977,2.0,0.0,0.0,3,8,1600,0.0,2005,0.0,98019,47.7736,-121.90100000000001,1790,27743,2,2014
346,1653500070,927000.0,4,2.75,3300,12090,2.0,0.0,0.0,3,8,3300,0.0,1953,0.0,98004,47.6294,-122.21799999999999,3180,12239,2,2014
347,3649100320,330000.0,2,1.0,1220,10000,1.0,0.0,0.0,5,7,1220,0.0,1950,0.0,98028,47.7405,-122.241,2000,9600,2,2015
348,7375300160,530000.0,5,2.25,2720,8800,1.0,0.0,0.0,4,7,1500,1220.0,1958,0.0,98008,47.5976,-122.118,2110,8800,1,2015
